Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.28.11.241-20.189.173.1-8180-443-6,172.28.11.241,8180,20.189.173.1,443,6,31/10/2023 11:41:44 AM,8931332,11,16,2546.0,6699.0,1244.0,0.0,231.45454545454547,386.94065788861315,1460.0,0.0,418.68749999999994,631.6080766583024,1035.1199574710693,3.023065316573161,343512.7692307692,1508415.127198698,7723956.0,0.0,8650603.0,865060.2999999999,2414944.8122935575,7727728.0,141.0,1207376.0,80491.73333333332,125450.07814178894,298989.0,0.0,0,0,0,0,220,344,1.2316192030483248,1.791446113524836,0.0,1460.0,330.1785714285715,538.2664942043754,289730.8187830689,0,1,0,0,0,0,0,0,1.0,342.4074074074074,231.45454545454547,418.6875,0,0,0,0,0,0,11,2546,16,6699,-1,16384,6,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-20.189.173.1-8186-443-6,172.28.11.241,8186,20.189.173.1,443,6,31/10/2023 11:41:57 AM,1132928,5,11,2014.0,4972.0,1339.0,0.0,402.8,564.3436010091724,1460.0,0.0,451.99999999999994,661.5737298291098,6166.323014348662,14.122698000225965,75528.53333333334,125856.58577175772,288863.0,0.0,585659.0,146414.75,166961.991214318,291140.0,736.0,1132928.0,113292.8,142197.37605939773,291931.0,0.0,0,0,0,0,100,244,4.413343125070614,9.70935487515535,0.0,1460.0,410.94117647058823,604.0737196928281,364905.05882352946,0,1,0,0,0,0,0,0,2.0,436.625,402.8,452.0,0,0,0,0,0,0,5,2014,11,4972,-1,16379,3,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-20.189.173.1-8186-443-6,172.28.11.241,8186,20.189.173.1,443,6,31/10/2023 11:41:58 AM,2830,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,10954.063604240282,1060.070671378092,1415.0,1716.8552647209374,2629.0,201.0,201.0,201.0,0.0,201.0,201.0,0,0,0,0,0,0,0,0,0,40,20,706.7137809187279,353.35689045936397,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,515,1,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-125.214.166.83-8187-443-6,172.28.11.241,8187,125.214.166.83,443,6,31/10/2023 11:41:58 AM,5378049,11,18,1940.0,7406.0,538.0,0.0,176.36363636363637,233.75297761837078,1460.0,0.0,411.44444444444446,565.8367278768488,1737.8049177313187,5.3922900293396365,192073.17857142858,890110.9410377535,4720097.0,0.0,5373482.0,537348.2000000001,1475641.7899984175,4720097.0,172.0,557979.0,32822.29411764706,85713.84510375548,260592.0,0.0,0,0,0,0,220,384,2.0453513904391722,3.346938638900464,0.0,1460.0,311.53333333333336,472.22976094951576,223000.9471264368,0,1,0,0,0,0,0,0,1.0,322.2758620689655,176.36363636363637,411.44444444444446,0,0,0,0,0,0,11,1940,18,7406,-1,501,5,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-204.79.197.203-8188-443-6,172.28.11.241,8188,204.79.197.203,443,6,31/10/2023 11:41:59 AM,3905899,12,17,5429.0,7251.0,1440.0,0.0,452.41666666666663,615.4310327409612,1460.0,0.0,426.52941176470586,626.7235353055463,3246.3717059760124,7.424667150891511,139496.39285714284,548771.5544304616,2920302.0,0.0,3858842.0,350803.8181818182,859182.2342376288,2920302.0,337.0,852629.0,53289.3125,114607.72886370201,431099.0,0.0,0,0,0,0,240,424,3.0722760624378664,4.352391088453644,0.0,1460.0,422.66666666666674,605.7297868791362,366908.57471264375,0,1,0,0,0,0,0,0,1.0,437.2413793103448,452.4166666666667,426.52941176470586,0,0,0,0,0,0,12,5429,17,7251,-1,16384,8,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-20.189.173.1-8193-443-6,172.28.11.241,8193,20.189.173.1,443,6,31/10/2023 11:42:05 AM,2998588,6,10,675.0,6373.0,517.0,0.0,112.5,207.99783652721007,1460.0,0.0,637.3,718.2399862008365,2350.439606908318,5.335844737589826,199905.86666666667,556776.2347489938,2173155.0,0.0,2731129.0,546225.8,918943.1571330732,2173155.0,588.0,825280.0,91697.77777777778,136736.17428809556,282793.0,0.0,0,0,0,0,120,224,2.0009417765961848,3.334902960993641,0.0,1460.0,414.58823529411774,616.1658724344778,379660.3823529412,0,1,0,0,0,0,0,0,1.0,440.5,112.5,637.3,0,0,0,0,0,0,6,675,10,6373,-1,16382,2,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-20.189.173.1-8192-443-6,172.28.11.241,8192,20.189.173.1,443,6,31/10/2023 11:42:05 AM,3251134,11,15,2189.0,6699.0,887.0,0.0,199.0,298.351470584611,1460.0,0.0,446.6,643.4808022444358,2733.81533950923,7.9972095890234,130045.36,424987.027894566,2119668.0,0.0,2983406.0,298340.6,658566.9596756954,2135235.0,96.0,1131466.0,80819.0,116626.82316556644,270774.0,0.0,0,0,0,0,220,324,3.3834348261252845,4.613774762898115,0.0,1460.0,329.1851851851852,525.820533659759,276487.2336182337,0,1,0,0,0,0,0,0,1.0,341.84615384615387,199.0,446.6,0,0,0,0,0,0,11,2189,15,6699,-1,16381,6,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-20.189.173.1-8194-443-6,172.28.11.241,8194,20.189.173.1,443,6,31/10/2023 11:42:07 AM,1087789,5,9,1050.0,4972.0,517.0,0.0,210.0,230.42243814351067,1460.0,0.0,552.4444444444445,696.1849810056073,5536.00008825241,12.870143014867775,83676.07692307692,128986.48113365831,274984.0,0.0,544801.0,136200.25,154488.1572103506,271424.0,415.0,1087789.0,135973.625,144505.58249912254,276663.0,0.0,0,0,0,0,100,204,4.596479648167063,8.273663366700712,0.0,1460.0,401.46666666666664,575.6603495944793,331384.83809523814,0,1,0,0,0,0,0,0,1.0,430.14285714285717,210.0,552.4444444444445,0,0,0,0,0,0,5,1050,9,4972,-1,16385,3,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-20.189.173.1-8194-443-6,20.189.173.1,443,172.28.11.241,8194,6,31/10/2023 11:42:08 AM,3459,0,4,0.0,31.0,0,0,0,0,31.0,0.0,7.75,15.500000000000002,8962.127782596126,1156.403584851113,1153.0,874.3346041419154,1794.0,157.0,0,0,0,0,0,3459.0,1153.0,874.3346041419154,1794.0,157.0,0,0,0,0,0,80,0.0,1156.403584851113,0.0,31.0,6.2,13.863621460498695,192.2,0,0,0,0,1,0,0,0,0.0,7.75,0.0,7.75,0,0,0,0,0,0,0,0,4,31,-1,515,0,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-20.189.173.1-8196-443-6,172.28.11.241,8196,20.189.173.1,443,6,31/10/2023 11:42:21 AM,1081622,5,10,991.0,4972.0,517.0,0.0,198.2,221.18589466781106,1460.0,0.0,497.2,679.220435499404,5513.016562163121,13.868061115620797,77258.71428571429,124860.71653919545,270039.0,0.0,544803.0,136200.75,154143.2943300378,271192.0,533.0,1081622.0,120180.22222222222,141556.5388632558,273835.0,0.0,0,0,0,0,100,224,4.622687038540266,9.245374077080532,0.0,1460.0,372.6875,565.3267749717858,319594.36250000005,0,1,0,0,0,0,0,0,2.0,397.53333333333336,198.2,497.2,0,0,0,0,0,0,5,991,10,4972,-1,16385,3,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-20.189.173.1-8196-443-6,172.28.11.241,8196,20.189.173.1,443,6,31/10/2023 11:42:22 AM,901,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,34406.2153163152,3329.6337402885683,450.5,419.31432124362266,747.0,154.0,154.0,154.0,0.0,154.0,154.0,0,0,0,0,0,0,0,0,0,40,20,2219.7558268590456,1109.8779134295228,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,515,1,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-125.214.164.65-8197-80-6,172.28.11.241,8197,125.214.164.65,80,6,31/10/2023 11:42:24 AM,8049,2,3,397.0,412.0,397.0,0.0,198.5,280.72139213105936,412.0,0.0,137.33333333333334,237.86831090612583,100509.38004721083,621.1951795254068,2012.25,2468.1931819315387,5410.0,179.0,179.0,179.0,0.0,179.0,179.0,8049.0,4024.5,1959.3928906679232,5410.0,2639.0,0,0,0,0,40,84,248.47807181016273,372.7171077152441,0.0,412.0,134.83333333333334,208.9367527905674,43654.56666666667,0,1,0,0,0,0,0,0,1.0,161.8,198.5,137.33333333333334,0,0,0,0,0,0,2,397,3,412,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-125.214.164.65-8198-80-6,172.28.11.241,8198,125.214.164.65,80,6,31/10/2023 11:42:24 AM,9588,3,4,400.0,416.0,400.0,0.0,133.33333333333331,230.9401076758503,416.0,0.0,104.0,208.0,85106.38297872341,730.0792657488528,1598.0,2523.075662757659,6052.0,0.0,152.0,76.0,83.43860018001261,135.0,17.0,9588.0,3196.0,3040.2920912307095,6052.0,0.0,0,0,0,0,72,116,312.89111389236547,417.1881518564873,0.0,416.0,102.0,188.9157030454135,35689.142857142855,0,1,0,0,0,0,0,0,1.0,116.57142857142857,133.33333333333334,104.0,0,0,0,0,0,0,3,400,4,416,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-125.214.166.80-8199-80-6,172.28.11.241,8199,125.214.166.80,80,6,31/10/2023 11:42:24 AM,9909,2,3,282.0,375.0,282.0,0.0,141.0,199.4041122946064,375.0,0.0,125.0,216.50635094610965,66303.36058128974,504.5917852457362,2477.25,2960.8356224777713,6433.0,178.0,236.0,236.0,0.0,236.0,236.0,9909.0,4954.5,2090.914751968621,6433.0,3476.0,0,0,0,0,40,84,201.8367140982945,302.75507114744175,0.0,375.0,109.5,172.16707002211544,29641.5,0,1,0,0,0,0,0,0,1.0,131.4,141.0,125.0,0,0,0,0,0,0,2,282,3,375,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-125.214.166.81-13815-443-6,172.28.11.241,13815,125.214.166.81,443,6,31/10/2023 11:42:24 AM,1976,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,15688.259109311743,1012.1457489878543,1976.0,0.0,1976.0,1976.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,506.07287449392715,506.07287449392715,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,513,0,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-20.189.173.1-8202-443-6,172.28.11.241,8202,20.189.173.1,443,6,31/10/2023 11:42:34 AM,4370139,6,10,675.0,6373.0,517.0,0.0,112.5,207.99783652721007,1460.0,0.0,637.3,718.2399862008365,1612.763346886678,3.6612107761332076,291342.6,901178.1537141731,3526035.0,0.0,4105377.0,821075.4,1517175.7255528446,3526035.0,399.0,844032.0,93781.33333333331,138840.66527138223,308882.0,0.0,0,0,0,0,120,224,1.3729540410499528,2.288256735083255,0.0,1460.0,414.58823529411774,616.1658724344778,379660.3823529412,0,1,0,0,0,0,0,0,1.0,440.5,112.5,637.3,0,0,0,0,0,0,6,675,10,6373,-1,16382,2,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-20.189.173.1-8201-443-6,172.28.11.241,8201,20.189.173.1,443,6,31/10/2023 11:42:34 AM,4625356,11,14,2181.0,6699.0,879.0,0.0,198.2727272727273,296.51073872933875,1460.0,0.0,478.50000000000006,656.6309992916641,1919.8522232667065,5.404989367304917,192723.16666666666,696538.377186577,3431321.0,0.0,4360580.0,436058.0,1061778.6117028142,3431321.0,89.0,1139980.0,87690.76923076922,125902.51534299189,273000.0,0.0,0,0,0,0,220,304,2.378195321614163,3.026794045690753,0.0,1460.0,341.53846153846166,532.5172095449484,283574.57846153853,0,1,0,0,0,0,0,0,1.0,355.2,198.27272727272728,478.5,0,0,0,0,0,0,11,2181,14,6699,-1,16384,6,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-20.189.173.4-8203-443-6,172.28.11.241,8203,20.189.173.4,443,6,31/10/2023 11:42:39 AM,1102288,5,11,2014.0,4972.0,1339.0,0.0,402.8,564.3436010091724,1460.0,0.0,451.99999999999994,661.5737298291098,6337.726619540447,14.515262798832973,73485.86666666667,121281.03688533073,276506.0,0.0,549182.0,137295.5,156579.35877694737,277830.0,479.0,1102288.0,110228.8,136583.2518786009,279686.0,0.0,0,0,0,0,100,244,4.536019624635304,9.97924317419767,0.0,1460.0,410.94117647058823,604.0737196928281,364905.05882352946,0,1,0,0,0,0,0,0,2.0,436.625,402.8,452.0,0,0,0,0,0,0,5,2014,11,4972,-1,16385,3,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-20.189.173.4-8203-443-6,172.28.11.241,8203,20.189.173.4,443,6,31/10/2023 11:42:40 AM,2070,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,14975.84541062802,1449.2753623188407,1035.0,1306.73333163274,1959.0,111.0,111.0,111.0,0.0,111.0,111.0,0,0,0,0,0,0,0,0,0,40,20,966.1835748792272,483.0917874396136,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,515,1,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-20.189.173.4-8210-443-6,172.28.11.241,8210,20.189.173.4,443,6,31/10/2023 11:42:44 AM,1080348,5,10,1087.0,4972.0,517.0,0.0,217.4,237.5306296038471,1460.0,0.0,497.2,679.220435499404,5608.378041149703,13.8844150218263,77167.71428571429,124277.3390646461,272880.0,0.0,536815.0,134203.75,152848.22438260991,266787.0,661.0,1080348.0,120038.66666666667,140076.58217739323,274379.0,0.0,0,0,0,0,100,224,4.628138340608767,9.256276681217534,0.0,1460.0,378.6875,565.1944466287687,319444.7625,0,1,0,0,0,0,0,0,2.0,403.93333333333334,217.4,497.2,0,0,0,0,0,0,5,1087,10,4972,-1,16385,3,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-20.189.173.4-8210-443-6,172.28.11.241,8210,20.189.173.4,443,6,31/10/2023 11:42:45 AM,1245,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,24899.598393574295,2409.6385542168673,622.5,688.0148980945107,1109.0,136.0,136.0,136.0,0.0,136.0,136.0,0,0,0,0,0,0,0,0,0,40,20,1606.425702811245,803.2128514056225,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,515,1,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-20.189.173.1-8209-443-6,172.28.11.241,8209,20.189.173.1,443,6,31/10/2023 11:42:44 AM,4026561,11,16,2546.0,6698.0,1244.0,0.0,231.45454545454547,386.94065788861315,1460.0,0.0,418.62500000000006,631.6219201389389,2295.7556088185424,6.705473976428023,154867.73076923075,516623.3085543515,2630728.0,0.0,3758830.0,375883.0,808752.3109270092,2630728.0,178.0,1342316.0,89487.73333333332,141745.12648738158,404751.0,0.0,0,0,0,0,220,344,2.73185976817438,3.9736142082536436,0.0,1460.0,330.1428571428572,538.2694295944913,289733.97883597895,0,1,0,0,0,0,0,0,1.0,342.3703703703704,231.45454545454547,418.625,0,0,0,0,0,0,11,2546,16,6698,-1,16384,6,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-13.107.5.93-8211-443-6,172.28.11.241,8211,13.107.5.93,443,6,31/10/2023 11:42:55 AM,425985,5,10,1193.0,4425.0,534.0,0.0,238.6,262.90264357742774,1460.0,0.0,442.5,647.6170421887717,13188.257802504782,35.21250748265784,30427.500000000004,59617.33213878455,225609.0,0.0,330073.0,82518.25,98360.60809550063,225609.0,977.0,425985.0,47331.666666666664,86545.6855495986,270798.0,0.0,0,0,0,0,100,224,11.73750249421928,23.47500498843856,0.0,1460.0,351.125,536.7329410423773,288082.25000000006,0,1,0,0,0,0,0,0,2.0,374.53333333333336,238.6,442.5,0,0,0,0,0,0,5,1193,10,4425,-1,16380,3,0,0,0,0,0,0,0,0,0,No Label
172.28.11.241-13.107.5.93-8211-443-6,13.107.5.93,443,172.28.11.241,8211,6,31/10/2023 11:42:56 AM,4542,2,4,1516.0,760.0,1460.0,56.0,758.0,992.7779207859127,729.0,0.0,190.0,359.6303657924342,501100.8366358432,1321.003963011889,908.4,1784.2937818644102,4093.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.0,1514.0,2234.2987714269548,4093.0,164.0,0,1,0,0,40,80,440.33465433729634,880.6693086745927,0.0,1460.0,429.2857142857143,563.9999155690582,318095.9047619048,0,0,0,1,1,0,0,0,2.0,500.8333333333333,758.0,190.0,0,0,0,0,0,0,2,1516,4,760,-1,517,2,0,0,0,0,0,0,0,0,0,No Label
